2014-09-22;1360.33
2014-09-19;1360.33
2014-09-18;1360.33
2014-09-17;1360.33
2014-09-16;1360.33
2014-09-15;1360.33
2014-09-12;1360.33
2014-09-11;1360.33
2014-09-10;1360.33
2014-09-09;1360.33
2014-09-08;1360.33
2014-09-05;1360.33
2014-09-04;1360.33
2014-09-03;1360.33
2014-09-02;1360.33
2014-09-01;1360.33
2014-08-29;1360.33
2014-08-28;1360.33
2014-08-27;1360.33
2014-08-26;1360.33
2014-08-25;1360.33
2014-08-22;1360.33
2014-08-21;1360.33
2014-08-20;1360.33
2014-08-19;1360.33
2014-08-18;1360.33
2014-08-15;1360.33
2014-08-14;1360.33
2014-08-13;1360.33
2014-08-12;1360.33
2014-08-11;1360.33
2014-08-08;1348.21
2014-08-07;1333.53
2014-08-06;1333.53
2014-08-05;1333.53
2014-08-04;1333.53
2014-08-01;1333.53
2014-07-31;1333.53
2014-07-30;1333.53
2014-07-29;1333.53
2014-07-28;1333.53
2014-07-25;1333.53
2014-07-24;1333.53
2014-07-23;1333.53
2014-07-22;1333.53
2014-07-21;1333.53
2014-07-18;1333.53
2014-07-17;1333.53
2014-07-16;1333.53
2014-07-15;1333.53
2014-07-14;1333.53
2014-07-11;1333.53
2014-07-10;1333.53
2014-07-09;1333.53
2014-07-08;1333.53
2014-07-07;1333.53
2014-07-04;1333.53
2014-07-03;1333.53
2014-07-02;1333.53
2014-07-01;1333.53
2014-06-30;1333.53
2014-06-27;1333.53
2014-06-26;1333.53
2014-06-25;1333.53
2014-06-24;1333.53
2014-06-23;1333.53
2014-06-20;1333.53
2014-06-19;1333.53
2014-06-18;1333.53
2014-06-17;1333.53
2014-06-16;1333.53
2014-06-11;1333.53
2014-06-10;1333.53
2014-06-09;1333.53
2014-06-06;1333.53
2014-06-05;1333.53
2014-06-04;1333.53
2014-06-03;1333.53
2014-06-02;1333.53
2014-05-30;1333.53
2014-05-29;1333.53
2014-05-28;1333.53
2014-05-27;1333.53
2014-05-26;1333.53
2014-05-23;1333.53
2014-05-22;1333.53
2014-05-21;1333.53
2014-05-20;1333.53
2014-05-19;1333.53
2014-05-16;1333.53
2014-05-15;1333.53
2014-05-14;1333.53
2014-05-13;1334.66
2014-05-12;1357.89
2014-05-08;1361.94
2014-05-07;1361.94
2014-05-06;1318.57
2014-05-05;1298.29
2014-05-02;1298.29
2014-04-30;1298.29
2014-04-29;1298.29
2014-04-28;1298.29
2014-04-25;1280.12
2014-04-24;1280.12
2014-04-23;1280.12
2014-04-22;1280.12
2014-04-21;1280.12
2014-04-18;1280.12
2014-04-17;1280.12
2014-04-16;1280.12
2014-04-15;1280.12
2014-04-14;1280.12
2014-04-11;1280.12
2014-04-10;1280.12
2014-04-09;1280.12
2014-04-08;1280.12
2014-04-07;1280.12
2014-04-04;1280.12
2014-04-03;1280.12
2014-04-02;1280.12
2014-04-01;1280.12
2014-03-31;1280.12
2014-03-28;1280.12
2014-03-27;1280.12
2014-03-26;1280.12
2014-03-25;1280.12
2014-03-24;1280.12
2014-03-21;1280.12
2014-03-20;1280.12
2014-03-19;1280.12
2014-03-18;1280.12
2014-03-17;1280.12
2014-03-14;1237.43
2014-03-13;1237.43
2014-03-12;1237.43
2014-03-11;1237.43
2014-03-07;1237.43
2014-03-06;1237.43
2014-03-05;1237.43
2014-03-04;1237.43
2014-03-03;1237.43
2014-02-28;1237.43
2014-02-27;1237.43
2014-02-26;1237.43
2014-02-25;1237.43
2014-02-24;1237.43
2014-02-21;1237.43
2014-02-20;1237.43
2014-02-19;1237.43
2014-02-18;1237.43
2014-02-17;1237.43
2014-02-14;1237.43
2014-02-13;1237.43
2014-02-12;1237.43
2014-02-11;1237.43
2014-02-10;1237.43
2014-02-07;1237.43
2014-02-06;1237.43
2014-02-05;1237.43
2014-02-04;1237.43
2014-02-03;1237.43
2014-01-31;1237.43
2014-01-30;1237.43
2014-01-29;1237.43
2014-01-28;1237.43
2014-01-27;1237.43
2014-01-24;1237.43
2014-01-23;1237.43
2014-01-22;1237.43
2014-01-21;1237.43
2014-01-20;1237.43
2014-01-17;1237.43
2014-01-16;1237.43
2014-01-15;1237.43
2014-01-14;1237.43
2014-01-13;1237.43
2014-01-10;1237.43
2014-01-09;1237.43
2014-01-08;1237.43
2014-01-06;1237.43
2013-12-30;1237.43
2013-12-27;1237.43
2013-12-26;1237.43
2013-12-25;1237.43
2013-12-24;1237.43
2013-12-23;1237.43
2013-12-20;1237.43
2013-12-19;1237.43
2013-12-18;1237.43
2013-12-17;1237.43
2013-12-16;1237.43
2013-12-13;1237.43
2013-12-12;1248.56
2013-12-11;1274.21
2013-12-10;1288.81
2013-12-09;1288.81
2013-12-06;1288.81
2013-12-05;1288.81
2013-12-04;1288.81
2013-12-03;1288.81
2013-12-02;1429.25
2013-11-29;1429.25
2013-11-28;1429.25
2013-11-27;1429.25
2013-11-26;1429.25
2013-11-25;1429.25
2013-11-22;1429.25
2013-11-21;1429.25
2013-11-20;1429.25
2013-11-19;1429.25
2013-11-18;1429.25
2013-11-15;1429.25
2013-11-14;1429.25
2013-11-13;1429.25
2013-11-12;1429.25
2013-11-11;1429.25
2013-11-08;1429.25
2013-11-07;1429.25
2013-11-06;1429.25
2013-11-05;1429.25
2013-11-01;1429.25
2013-10-31;1429.25
2013-10-30;1429.25
2013-10-29;1429.25
2013-10-28;1429.25
2013-10-25;1429.25
2013-10-24;1429.25
2013-10-23;1429.25
2013-10-22;1429.25
2013-10-21;1429.25
2013-10-18;1429.25
2013-10-17;1429.25
2013-10-16;1429.25
2013-10-15;1429.25
2013-10-14;1429.25
2013-10-11;1429.25
2013-10-10;1429.25
2013-10-09;1429.25
2013-10-08;1429.25
2013-10-07;1429.25
2013-10-04;1429.25
2013-10-03;1429.25
2013-10-02;1429.25
2013-10-01;1429.25
2013-09-30;1429.25
2013-09-27;1429.25
2013-09-26;1429.25
2013-09-25;1429.25
2013-09-24;1429.25
2013-09-23;1429.25
2013-09-20;1429.25
2013-09-19;1429.25
2013-09-18;1429.25
2013-09-17;1429.25
2013-09-16;1429.25
2013-09-13;1429.25
2013-09-12;1429.25
2013-09-11;1439.26
2013-09-10;1440.74
2013-09-09;1440.74
2013-09-06;1423.4
2013-09-05;1422.4
2013-09-04;1375.66
2013-09-03;1373.82
2013-09-02;1367.53
2013-08-30;1364.65
2013-08-29;1364.65
2013-08-28;1364.65
2013-08-27;1364.65
2013-08-26;1364.65
2013-08-23;1364.65
2013-08-22;1364.65
2013-08-21;1364.65
2013-08-20;1364.65
2013-08-19;1364.65
2013-08-16;1364.65
2013-08-15;1364.65
2013-08-14;1364.65
2013-08-13;1364.65
2013-08-12;1364.65
2013-08-09;1364.65
2013-08-08;1362.38
2013-08-07;1362.38
2013-08-06;1362.38
2013-08-05;1362.38
2013-08-02;1362.38
2013-08-01;1362.38
2013-07-31;1362.38
2013-07-30;1362.38
2013-07-29;1362.38
2013-07-26;1362.38
2013-07-25;1362.38
2013-07-24;1362.38
2013-07-23;1362.38
2013-07-22;1362.38
2013-07-19;1362.38
2013-07-18;1362.38
2013-07-17;1362.38
2013-07-16;1362.38
2013-07-15;1362.38
2013-07-12;1362.38
2013-07-11;1362.38
2013-07-10;1333.71
2013-07-09;1333.71
2013-07-08;1333.71
2013-07-05;1333.71
2013-07-04;1333.71
2013-07-03;1333.35
2013-07-02;1333.35
2013-07-01;1333.35
2013-06-28;1330.46
2013-06-27;1313.23
2013-06-26;1313.23
2013-06-25;1297.59
2013-06-24;1290.26
2013-06-21;1290.26
2013-06-20;1290.26
2013-06-19;1290.26
2013-06-18;1290.26
2013-06-17;1290.26
2013-06-14;1290.26
2013-06-13;1281.89
2013-06-11;1281.89
2013-06-10;1281.89
2013-06-07;1281.89
2013-06-06;1281.89
2013-06-05;1281.89
2013-06-04;1281.89
2013-06-03;1281.89
2013-05-31;1281.89
2013-05-30;1281.89
2013-05-29;1281.89
2013-05-28;1281.89
2013-05-27;1281.89
2013-05-24;1281.89
2013-05-23;1281.89
2013-05-22;1281.89
2013-05-21;1281.89
2013-05-20;1281.89
2013-05-17;1281.89
2013-05-16;1281.89
2013-05-15;1281.89
2013-05-14;1281.89
2013-05-13;1281.89
2013-05-10;1281.89
2013-05-08;1281.89
2013-05-07;1281.89
2013-05-06;1281.89
2013-05-03;1281.89
2013-05-02;1281.89
2013-04-30;1281.89
2013-04-29;1281.89
2013-04-26;1281.89
2013-04-25;1281.89
2013-04-24;1281.89
2013-04-23;1281.89
2013-04-22;1281.89
2013-04-19;1281.89
2013-04-18;1281.89
2013-04-17;1281.89
2013-04-16;1281.89
2013-04-15;1281.89
2013-04-12;1281.89
2013-04-11;1281.89
2013-04-10;1281.89
2013-04-09;1281.89
2013-04-08;1281.89
2013-04-05;1281.89
2013-04-04;1281.89
2013-04-03;1281.89
2013-04-02;1281.89
2013-04-01;1281.89
2013-03-29;1281.89
2013-03-28;1281.89
2013-03-27;1281.89
2013-03-26;1281.89
2013-03-25;1281.89
2013-03-22;1281.89
2013-03-21;1281.89
2013-03-20;1281.89
2013-03-19;1281.89
2013-03-18;1301.31
2013-03-15;1316.92
2013-03-14;1316.92
2013-03-13;1316.92
2013-03-12;1326.78
2013-03-11;1335.21
2013-03-07;1335.21
2013-03-06;1335.21
2013-03-05;1335.21
2013-03-04;1335.21
2013-03-01;1335.21
2013-02-28;1335.21
2013-02-27;1335.21
2013-02-26;1335.21
2013-02-25;1335.21
2013-02-22;1335.21
2013-02-21;1335.21
2013-02-20;1335.21
2013-02-19;1335.21
2013-02-18;1335.21
2013-02-15;1335.21
2013-02-14;1335.21
2013-02-13;1335.21
2013-02-12;1335.21
2013-02-11;1335.21
2013-02-08;1335.21
2013-02-07;1335.21
2013-02-06;1335.21
2013-02-05;1335.21
2013-02-04;1335.21
2013-02-01;1335.21
2013-01-31;1335.21
2013-01-30;1335.21
2013-01-29;1335.21
2013-01-28;1335.21
2013-01-25;1335.21
2013-01-24;1335.21
2013-01-23;1335.89
2013-01-22;1352.37
2013-01-21;1359.69
2013-01-18;1385.84
2013-01-17;1401.73
2013-01-16;1408.55
2013-01-15;1408.55
2013-01-14;1408.55
2013-01-11;1416.69
2013-01-10;1417.0
2013-01-09;1417.0
2013-01-08;1417.0
2012-12-28;1417.0
2012-12-27;1417.0
2012-12-26;1417.0
2012-12-25;1417.0
2012-12-24;1417.0
2012-12-21;1428.46
2012-12-20;1441.36
2012-12-19;1449.2
2012-12-18;1449.2
2012-12-17;1449.2
2012-12-14;1462.82
2012-12-13;1462.87
2012-12-12;1462.87
2012-12-11;1448.43
2012-12-10;1447.72
2012-12-07;1441.47
2012-12-06;1438.54
2012-12-05;1435.97
2012-12-04;1411.83
2012-12-03;1411.83
2012-11-30;1405.97
2012-11-29;1388.31
2012-11-28;1380.94
2012-11-27;1380.94
2012-11-26;1380.94
2012-11-23;1380.94
2012-11-22;1380.94
2012-11-21;1380.94
2012-11-20;1380.94
2012-11-19;1380.94
2012-11-16;1380.94
2012-11-15;1380.94
2012-11-14;1372.19
2012-11-13;1372.19
2012-11-12;1372.19
2012-11-09;1372.19
2012-11-08;1372.19
2012-11-07;1372.19
2012-11-06;1372.19
2012-11-02;1372.19
2012-11-01;1372.19
2012-10-31;1372.19
2012-10-30;1372.19
2012-10-29;1372.19
2012-10-26;1372.19
2012-10-25;1372.19
2012-10-24;1372.19
2012-10-23;1372.19
2012-10-22;1372.19
2012-10-19;1372.19
2012-10-18;1372.19
2012-10-17;1372.19
2012-10-16;1372.19
2012-10-15;1372.19
2012-10-12;1372.19
2012-10-11;1372.19
2012-10-10;1372.19
2012-10-09;1372.19
2012-10-08;1372.19
2012-10-05;1372.19
2012-10-04;1372.19
2012-10-03;1372.19
2012-10-02;1372.19
2012-10-01;1372.19
2012-09-28;1372.19
2012-09-27;1372.19
2012-09-26;1372.19
2012-09-25;1372.19
2012-09-24;1372.19
2012-09-21;1372.19
2012-09-20;1372.19
2012-09-19;1372.19
2012-09-18;1372.19
2012-09-17;1372.19
2012-09-14;1372.19
2012-09-13;1372.19
2012-09-12;1372.19
2012-09-11;1372.19
2012-09-10;1372.19
2012-09-07;1372.19
2012-09-06;1372.19
2012-09-05;1372.19
2012-09-04;1372.19
2012-09-03;1372.19
2012-08-31;1372.19
2012-08-30;1372.19
2012-08-29;1372.19
2012-08-28;1372.19
2012-08-27;1372.19
2012-08-24;1372.19
2012-08-23;1372.19
2012-08-22;1372.19
2012-08-21;1373.83
2012-08-20;1401.32
2012-08-17;1401.32
2012-08-16;1407.79
2012-08-15;1421.62
2012-08-14;1421.62
2012-08-13;1421.62
2012-08-10;1421.62
2012-08-09;1421.62
2012-08-08;1421.62
2012-08-07;1421.62
2012-08-06;1421.62
2012-08-03;1421.28
2012-08-02;1397.05
2012-08-01;1397.05
2012-07-31;1397.05
2012-07-30;1397.05
2012-07-27;1397.05
2012-07-26;1384.06
2012-07-25;1367.67
2012-07-24;1365.75
2012-07-23;1365.75
2012-07-20;1365.75
2012-07-19;1365.75
2012-07-18;1365.75
2012-07-17;1365.75
2012-07-16;1365.75
2012-07-13;1365.75
2012-07-12;1365.75
2012-07-11;1365.75
2012-07-10;1365.75
2012-07-09;1365.75
2012-07-06;1365.75
2012-07-05;1365.75
2012-07-04;1365.75
2012-07-03;1365.75
2012-07-02;1365.75
2012-06-29;1365.75
2012-06-28;1342.91
2012-06-27;1342.91
2012-06-26;1342.82
2012-06-25;1330.15
2012-06-22;1330.15
2012-06-21;1330.15
2012-06-20;1330.15
2012-06-19;1330.15
2012-06-18;1330.15
2012-06-15;1330.15
2012-06-14;1330.15
2012-06-13;1330.15
2012-06-09;1330.15
2012-06-08;1330.15
2012-06-07;1330.15
2012-06-06;1313.21
2012-06-05;1297.04
2012-06-04;1297.04
2012-06-01;1297.04
2012-05-31;1297.04
2012-05-30;1297.04
2012-05-29;1297.04
2012-05-28;1290.72
2012-05-25;1281.6
2012-05-24;1281.6
2012-05-23;1256.55
2012-05-22;1256.55
2012-05-21;1256.55
2012-05-18;1256.55
2012-05-17;1256.55
2012-05-16;1256.55
2012-05-15;1256.55
2012-05-14;1256.55
2012-05-12;1256.55
2012-05-11;1256.55
2012-05-10;1256.55
2012-05-08;1256.55
2012-05-07;1256.55
2012-05-05;1256.55
2012-05-04;1256.55
2012-05-03;1256.55
2012-05-02;1256.55
2012-04-28;1256.55
2012-04-27;1256.55
2012-04-26;1256.55
2012-04-25;1256.55
2012-04-24;1256.55
2012-04-23;1256.55
2012-04-20;1256.55
2012-04-19;1256.55
2012-04-18;1256.55
2012-04-17;1256.55
2012-04-16;1256.55
2012-04-13;1256.55
2012-04-12;1256.55
2012-04-11;1256.55
2012-04-10;1256.55
2012-04-09;1256.55
2012-04-06;1256.55
2012-04-05;1256.55
2012-04-04;1256.55
2012-04-03;1256.55
2012-04-02;1256.55
2012-03-30;1256.55
2012-03-29;1256.55
2012-03-28;1256.55
2012-03-27;1256.55
2012-03-26;1256.55
2012-03-23;1256.55
2012-03-22;1256.55
2012-03-21;1256.55
2012-03-20;1256.55
2012-03-19;1256.55
2012-03-16;1256.55
2012-03-15;1256.55
2012-03-14;1256.55
2012-03-13;1256.55
2012-03-12;1256.55
2012-03-11;1256.55
2012-03-07;1256.55
2012-03-06;1256.55
2012-03-05;1256.55
2012-03-02;1256.55
2012-03-01;1256.55
2012-02-29;1256.55
2012-02-28;1271.48
2012-02-27;1271.48
2012-02-24;1271.48
2012-02-22;1287.79
2012-02-21;1335.1
2012-02-20;1337.42
2012-02-17;1337.42
2012-02-16;1384.02
2012-02-15;1384.02
2012-02-14;1384.02
2012-02-13;1384.02
2012-02-10;1385.14
2012-02-09;1386.41
2012-02-08;1391.14
2012-02-07;1442.71
2012-02-06;1446.04
2012-02-03;1447.06
2012-02-02;1447.06
2012-02-01;1447.06
2012-01-31;1457.4
2012-01-30;1457.4
2012-01-27;1466.34
2012-01-26;1468.55
2012-01-25;1468.55
2012-01-24;1468.55
2012-01-23;1471.61
2012-01-20;1477.71
2012-01-19;1488.7
2012-01-18;1488.7
2012-01-17;1486.34
2012-01-16;1464.42
2012-01-13;1463.43
2012-01-12;1463.43
2012-01-11;1463.43
2012-01-10;1463.43
2012-01-09;1448.36
2012-01-06;1440.6
2012-01-05;1434.91
2012-01-04;1434.91
2012-01-03;1434.91
2011-12-30;1402.23
2011-12-29;1387.06
2011-12-28;1383.09
2011-12-27;1383.09
2011-12-26;1383.09
2011-12-23;1376.11
2011-12-22;1376.11
2011-12-21;1376.11
2011-12-20;1376.11
2011-12-19;1376.11
2011-12-16;1376.11
2011-12-15;1376.11
2011-12-14;1372.42
2011-12-13;1372.42
2011-12-12;1349.96
2011-12-09;1349.96
2011-12-08;1349.96
2011-12-07;1349.96
2011-12-06;1349.96
2011-12-05;1349.96
2011-12-02;1349.96
2011-12-01;1349.96
2011-11-30;1349.96
2011-11-29;1349.96
2011-11-28;1349.96
2011-11-25;1349.96
2011-11-24;1349.96
2011-11-23;1349.96
2011-11-22;1349.96
2011-11-21;1349.96
2011-11-18;1349.96
2011-11-17;1349.96
2011-11-16;1349.96
2011-11-15;1349.96
2011-11-14;1349.96
2011-11-11;1349.96
2011-11-10;1349.96
2011-11-09;1349.96
2011-11-08;1349.96
2011-11-07;1349.96
2011-11-03;1349.96
2011-11-02;1349.96
2011-11-01;1349.96
2011-10-31;1349.96
2011-10-28;1349.96
2011-10-27;1349.96
2011-10-26;1349.96
2011-10-25;1349.96
2011-10-24;1349.96
2011-10-21;1349.96
2011-10-20;1349.96
2011-10-19;1349.96
2011-10-18;1349.96
2011-10-17;1349.96
2011-10-14;1349.96
2011-10-13;1349.96
2011-10-12;1349.96
2011-10-11;1349.96
2011-10-10;1349.96
2011-10-07;1349.96
2011-10-06;1318.29
2011-10-05;1265.67
2011-10-04;1265.67
2011-10-03;1265.67
2011-09-30;1265.67
2011-09-29;1265.67
2011-09-28;1265.67
2011-09-27;1265.67
2011-09-26;1265.67
2011-09-23;1265.67
2011-09-22;1265.67
2011-09-21;1265.67
2011-09-20;1265.67
2011-09-19;1265.67
2011-09-16;1265.67
2011-09-15;1265.67
2011-09-14;1265.67
2011-09-13;1265.67
2011-09-12;1265.67
2011-09-09;1265.67
2011-09-08;1265.67
2011-09-07;1265.67
2011-09-06;1265.67
2011-09-05;1265.67
2011-09-02;1265.67
2011-09-01;1265.67
2011-08-31;1265.67
2011-08-30;1265.67
2011-08-29;1265.67
2011-08-26;1265.67
2011-08-25;1265.67
2011-08-24;1265.67
2011-08-23;1265.67
2011-08-22;1265.67
2011-08-19;1265.67
2011-08-18;1265.67
2011-08-17;1265.67
2011-08-16;1265.67
2011-08-15;1265.67
