<date>,<open>,<high>,<low>,<close>,<vol>
07.23.2008,3.3667400431269581762367982433090459981,3.3667400431269581762367982433090459981,3.3667400431269581762367982433090459981,3.3667400431269581762367982433090459981,341386653.3,
07.24.2008,2.082029017084256559640802344346392742,2.082029017084256559640802344346392742,2.082029017084256559640802344346392742,2.082029017084256559640802344346392742,289891201.08,
07.25.2008,2.2437424244268507690359853705074959297,2.2437424244268507690359853705074959297,2.2437424244268507690359853705074959297,2.2437424244268507690359853705074959297,316926154.01,
07.28.2008,4.2190035497099913009991460592151198798,4.2190035497099913009991460592151198798,4.2190035497099913009991460592151198798,4.2190035497099913009991460592151198798,465901364.62,
07.29.2008,2.5090583362831173258905528129812879444,2.5090583362831173258905528129812879444,2.5090583362831173258905528129812879444,2.5090583362831173258905528129812879444,326319051.76,
07.30.2008,1.5880817592898444885031938024296982245,1.5880817592898444885031938024296982245,1.5880817592898444885031938024296982245,1.5880817592898444885031938024296982245,204285060.19,
07.31.2008,2.6303307131263189959060246142255511569,2.6303307131263189959060246142255511569,2.6303307131263189959060246142255511569,2.6303307131263189959060246142255511569,381661032.75,
08.01.2008,3.151067647834482768974210147703630414,3.151067647834482768974210147703630414,3.151067647834482768974210147703630414,3.151067647834482768974210147703630414,359399392.15,
08.04.2008,2.9608779459544414905221223614488427827,2.9608779459544414905221223614488427827,2.9608779459544414905221223614488427827,2.9608779459544414905221223614488427827,326868852.26,
08.05.2008,2.7041803679125289571082180108182531306,2.7041803679125289571082180108182531306,2.7041803679125289571082180108182531306,2.7041803679125289571082180108182531306,251861050.36,
08.06.2008,2.9086093104806092014543305819483970187,2.9086093104806092014543305819483970187,2.9086093104806092014543305819483970187,2.9086093104806092014543305819483970187,284579128.49,
08.07.2008,1.700689027655740153202344873573948693,1.700689027655740153202344873573948693,1.700689027655740153202344873573948693,1.700689027655740153202344873573948693,273243104.35,
08.08.2008,1.8944268651822394008982867109884469229,1.8944268651822394008982867109884469229,1.8944268651822394008982867109884469229,1.8944268651822394008982867109884469229,248026201.63,
08.11.2008,5.0197076482115258978490744474005112556,5.0197076482115258978490744474005112556,5.0197076482115258978490744474005112556,5.0197076482115258978490744474005112556,438330549.21,
08.12.2008,4.4983154553224679621609708825270513782,4.4983154553224679621609708825270513782,4.4983154553224679621609708825270513782,4.4983154553224679621609708825270513782,358608875.18,
08.13.2008,2.1377601684412416288093990456332231704,2.1377601684412416288093990456332231704,2.1377601684412416288093990456332231704,2.1377601684412416288093990456332231704,359092256.72,
08.14.2008,4.2308303231640050319637261412133804093,4.2308303231640050319637261412133804093,4.2308303231640050319637261412133804093,4.2308303231640050319637261412133804093,396995623.66,
08.15.2008,2.4555185021077107539824807267688721792,2.4555185021077107539824807267688721792,2.4555185021077107539824807267688721792,2.4555185021077107539824807267688721792,380574499.38,
08.18.2008,2.9987064185748615903486473434966546812,2.9987064185748615903486473434966546812,2.9987064185748615903486473434966546812,2.9987064185748615903486473434966546812,442329288.2,
08.19.2008,2.5476096741793825511824684208353562773,2.5476096741793825511824684208353562773,2.5476096741793825511824684208353562773,2.5476096741793825511824684208353562773,275237481.55,
08.20.2008,2.5794015084378999044577832217299214865,2.5794015084378999044577832217299214865,2.5794015084378999044577832217299214865,2.5794015084378999044577832217299214865,446950195.96,
08.21.2008,2.0107053870561320288631542894064019258,2.0107053870561320288631542894064019258,2.0107053870561320288631542894064019258,2.0107053870561320288631542894064019258,384786810.52,
08.22.2008,2.7251802036535561193802120734774011161,2.7251802036535561193802120734774011161,2.7251802036535561193802120734774011161,2.7251802036535561193802120734774011161,352250746.44,
08.25.2008,2.8355794052816131372968331429787022238,2.8355794052816131372968331429787022238,2.8355794052816131372968331429787022238,2.8355794052816131372968331429787022238,411025142.19,
08.26.2008,2.2252193019591117651841921016161180312,2.2252193019591117651841921016161180312,2.2252193019591117651841921016161180312,2.2252193019591117651841921016161180312,400133741.56,
08.27.2008,2.6425820395492852913177469386143467491,2.6425820395492852913177469386143467491,2.6425820395492852913177469386143467491,2.6425820395492852913177469386143467491,479714699.41,
08.28.2008,2.7693354438067336184863140501598423993,2.7693354438067336184863140501598423993,2.7693354438067336184863140501598423993,2.7693354438067336184863140501598423993,605006444.34,
08.29.2008,3.6695835342135237769754916319451723291,3.6695835342135237769754916319451723291,3.6695835342135237769754916319451723291,3.6695835342135237769754916319451723291,482407757.74,
09.02.2008,4.0968657894607525915994287394328796059,4.0968657894607525915994287394328796059,4.0968657894607525915994287394328796059,4.0968657894607525915994287394328796059,503786212.66,
09.03.2008,2.9777572772818737348030291906115515006,2.9777572772818737348030291906115515006,2.9777572772818737348030291906115515006,2.9777572772818737348030291906115515006,418143317.34,
09.04.2008,1.9690138079811070406389113947689553371,1.9690138079811070406389113947689553371,1.9690138079811070406389113947689553371,1.9690138079811070406389113947689553371,343738202.33,
09.05.2008,3.6704673335464820259833165286411586792,3.6704673335464820259833165286411586792,3.6704673335464820259833165286411586792,3.6704673335464820259833165286411586792,391749074.61,
09.08.2008,3.8324366847955309069978258664773037464,3.8324366847955309069978258664773037464,3.8324366847955309069978258664773037464,3.8324366847955309069978258664773037464,497283251.46,
09.09.2008,3.5711126159512382707326303420633655606,3.5711126159512382707326303420633655606,3.5711126159512382707326303420633655606,3.5711126159512382707326303420633655606,355935412.73,
09.10.2008,2.9285258754386059319291306834150737256,2.9285258754386059319291306834150737256,2.9285258754386059319291306834150737256,2.9285258754386059319291306834150737256,455806518.16,
09.11.2008,1.9105796261925692081261953258307526875,1.9105796261925692081261953258307526875,1.9105796261925692081261953258307526875,1.9105796261925692081261953258307526875,358926521.62,
09.12.2008,2.4323289839918168998478669864497669315,2.4323289839918168998478669864497669315,2.4323289839918168998478669864497669315,2.4323289839918168998478669864497669315,482013915.58,
09.15.2008,3.4029496189657462255667543595460313937,3.4029496189657462255667543595460313937,3.4029496189657462255667543595460313937,3.4029496189657462255667543595460313937,475588087.92,
09.16.2008,3.3649455912336855107618281129349833806,3.3649455912336855107618281129349833806,3.3649455912336855107618281129349833806,3.3649455912336855107618281129349833806,445313197.5,
09.17.2008,2.4767914655491540925586321510087920848,2.4767914655491540925586321510087920848,2.4767914655491540925586321510087920848,2.4767914655491540925586321510087920848,438696363.59,
09.18.2008,4.3716725774351595406086886827024285447,4.3716725774351595406086886827024285447,4.3716725774351595406086886827024285447,4.3716725774351595406086886827024285447,526358089.8,
09.19.2008,3.9606139885112342253592018825607045589,3.9606139885112342253592018825607045589,3.9606139885112342253592018825607045589,3.9606139885112342253592018825607045589,480626194.95,
09.22.2008,4.0040745815504787697969484799045637086,4.0040745815504787697969484799045637086,4.0040745815504787697969484799045637086,4.0040745815504787697969484799045637086,462604592.38,
09.23.2008,2.6211204121539793637197544033146850556,2.6211204121539793637197544033146850556,2.6211204121539793637197544033146850556,2.6211204121539793637197544033146850556,439315116.61,
09.24.2008,2.752505340316085589477174646784243819,2.752505340316085589477174646784243819,2.752505340316085589477174646784243819,2.752505340316085589477174646784243819,351110924.3,
09.25.2008,2.5624007836683014070158683908351663778,2.5624007836683014070158683908351663778,2.5624007836683014070158683908351663778,2.5624007836683014070158683908351663778,358574218.51,
09.26.2008,1.5807461405229599044765882425211191967,1.5807461405229599044765882425211191967,1.5807461405229599044765882425211191967,1.5807461405229599044765882425211191967,393923334.56,
09.29.2008,1.8024810755244867937842864405718566804,1.8024810755244867937842864405718566804,1.8024810755244867937842864405718566804,1.8024810755244867937842864405718566804,259569429.71,
09.30.2008,2.4641006873483341201142763104269431216,2.4641006873483341201142763104269431216,2.4641006873483341201142763104269431216,2.4641006873483341201142763104269431216,565237207.81,
10.01.2008,2.0161640934308705925866928356542812029,2.0161640934308705925866928356542812029,2.0161640934308705925866928356542812029,2.0161640934308705925866928356542812029,321338834.9,
10.02.2008,2.0483244829704292286867714288132318124,2.0483244829704292286867714288132318124,2.0483244829704292286867714288132318124,2.0483244829704292286867714288132318124,215908505.3,
10.03.2008,2.0196892707593209189168636084926470752,2.0196892707593209189168636084926470752,2.0196892707593209189168636084926470752,2.0196892707593209189168636084926470752,263857827.91,
10.06.2008,2.1957203951946415669959858467175812729,2.1957203951946415669959858467175812729,2.1957203951946415669959858467175812729,2.1957203951946415669959858467175812729,278996675.3,
10.07.2008,2.3174500552399908337871875853310610986,2.3174500552399908337871875853310610986,2.3174500552399908337871875853310610986,2.3174500552399908337871875853310610986,369527023.73,
10.08.2008,3.7120304724196575460061149672712402371,3.7120304724196575460061149672712402371,3.7120304724196575460061149672712402371,3.7120304724196575460061149672712402371,292913898.3,
10.09.2008,3.0289338968232232889560719007198719822,3.0289338968232232889560719007198719822,3.0289338968232232889560719007198719822,3.0289338968232232889560719007198719822,356212076.33,
10.10.2008,2.9067818451404630164807517518565509944,2.9067818451404630164807517518565509944,2.9067818451404630164807517518565509944,2.9067818451404630164807517518565509944,419015598.02,
